Country,Place of birth,Gender,Rate,Year,Unit,PowerCode,Value
United Kingdom,Native-born,Men,Employment rate,2007,Percentage,Units,77
United Kingdom,Native-born,Men,Employment rate,2008,Percentage,Units,76.9
United Kingdom,Native-born,Men,Employment rate,2009,Percentage,Units,74.2
United Kingdom,Native-born,Men,Employment rate,2010,Percentage,Units,73.8
United Kingdom,Native-born,Men,Employment rate,2011,Percentage,Units,73.9
United Kingdom,Native-born,Men,Employment rate,2012,Percentage,Units,74.7
United Kingdom,Native-born,Men,Employment rate,2013,Percentage,Units,75.2
United Kingdom,Native-born,Men,Employment rate,2014,Percentage,Units,76.4
United Kingdom,Native-born,Men,Employment rate,2015,Percentage,Units,77.3
United Kingdom,Native-born,Men,Employment rate,2016,Percentage,Units,77.7
United Kingdom,Native-born,Men,Employment rate,2017,Percentage,Units,77.8
United Kingdom,Native-born,Men,Employment rate,2018,Percentage,Units,78.4
United Kingdom,Native-born,Men,Employment rate,2019,Percentage,Units,78.4
United Kingdom,Native-born,Men,Unemployment rate,2000,Percentage,Units,5.9
United Kingdom,Native-born,Men,Unemployment rate,2001,Percentage,Units,5
United Kingdom,Native-born,Men,Unemployment rate,2002,Percentage,Units,5.4
United Kingdom,Native-born,Men,Unemployment rate,2003,Percentage,Units,5.2
United Kingdom,Native-born,Men,Unemployment rate,2004,Percentage,Units,4.8
United Kingdom,Native-born,Men,Unemployment rate,2005,Percentage,Units,4.8
United Kingdom,Native-born,Men,Unemployment rate,2006,Percentage,Units,5.6
United Kingdom,Native-born,Men,Unemployment rate,2007,Percentage,Units,5.4
United Kingdom,Native-born,Men,Unemployment rate,2008,Percentage,Units,6.2
United Kingdom,Native-born,Men,Unemployment rate,2009,Percentage,Units,8.8
United Kingdom,Native-born,Men,Unemployment rate,2010,Percentage,Units,9
United Kingdom,Native-born,Men,Unemployment rate,2011,Percentage,Units,8.8
United Kingdom,Native-born,Men,Unemployment rate,2012,Percentage,Units,8.6
United Kingdom,Native-born,Men,Unemployment rate,2013,Percentage,Units,8.2
United Kingdom,Native-born,Men,Unemployment rate,2014,Percentage,Units,6.6
United Kingdom,Native-born,Men,Unemployment rate,2015,Percentage,Units,5.6
United Kingdom,Native-born,Men,Unemployment rate,2016,Percentage,Units,5.2
United Kingdom,Native-born,Men,Unemployment rate,2017,Percentage,Units,4.7
United Kingdom,Native-born,Men,Unemployment rate,2018,Percentage,Units,4.2
United Kingdom,Native-born,Men,Unemployment rate,2019,Percentage,Units,4.1
United Kingdom,Native-born,Men,Participation rate,2000,Percentage,Units,82.9
United Kingdom,Native-born,Men,Participation rate,2001,Percentage,Units,82.3
United Kingdom,Native-born,Men,Participation rate,2002,Percentage,Units,82
United Kingdom,Native-born,Men,Participation rate,2003,Percentage,Units,82.2
United Kingdom,Native-born,Men,Participation rate,2004,Percentage,Units,81.7
United Kingdom,Native-born,Men,Participation rate,2005,Percentage,Units,81.5
United Kingdom,Native-born,Men,Participation rate,2006,Percentage,Units,81.5
United Kingdom,Native-born,Men,Participation rate,2007,Percentage,Units,81.4
United Kingdom,Native-born,Men,Participation rate,2008,Percentage,Units,81.9
United Kingdom,Native-born,Men,Participation rate,2009,Percentage,Units,81.4
United Kingdom,Native-born,Men,Participation rate,2010,Percentage,Units,81.1
United Kingdom,Native-born,Men,Participation rate,2011,Percentage,Units,81.1
United Kingdom,Native-born,Men,Participation rate,2012,Percentage,Units,81.7
United Kingdom,Native-born,Men,Participation rate,2013,Percentage,Units,81.9
United Kingdom,Native-born,Men,Participation rate,2014,Percentage,Units,81.8
United Kingdom,Native-born,Men,Participation rate,2015,Percentage,Units,81.9
United Kingdom,Native-born,Men,Participation rate,2016,Percentage,Units,82
United Kingdom,Native-born,Men,Participation rate,2017,Percentage,Units,81.7
United Kingdom,Native-born,Men,Participation rate,2018,Percentage,Units,81.9
United Kingdom,Native-born,Men,Participation rate,2019,Percentage,Units,81.8
United Kingdom,Native-born,Women,Employment rate,2000,Percentage,Units,65.5
United Kingdom,Native-born,Women,Employment rate,2001,Percentage,Units,65.9
United Kingdom,Native-born,Women,Employment rate,2002,Percentage,Units,66.2
United Kingdom,Native-born,Women,Employment rate,2003,Percentage,Units,66.4
United Kingdom,Native-born,Women,Employment rate,2004,Percentage,Units,66.6
United Kingdom,Native-born,Women,Employment rate,2005,Percentage,Units,66.8
United Kingdom,Native-born,Women,Employment rate,2006,Percentage,Units,66.8
United Kingdom,Native-born,Women,Employment rate,2007,Percentage,Units,66.4
United Kingdom,Native-born,Women,Employment rate,2008,Percentage,Units,66.8
United Kingdom,Native-born,Women,Employment rate,2009,Percentage,Units,65.9
United Kingdom,Native-born,Women,Employment rate,2010,Percentage,Units,65.4
United Kingdom,Native-born,Women,Employment rate,2011,Percentage,Units,65.4
United Kingdom,Native-born,Women,Employment rate,2012,Percentage,Units,66.4
United Kingdom,Native-born,Women,Employment rate,2013,Percentage,Units,67.1
United Kingdom,Native-born,Women,Employment rate,2014,Percentage,Units,68.4
United Kingdom,Native-born,Women,Employment rate,2015,Percentage,Units,69.2
United Kingdom,Native-born,Women,Employment rate,2016,Percentage,Units,70.1
United Kingdom,Native-born,Women,Employment rate,2017,Percentage,Units,71.2
United Kingdom,Native-born,Women,Employment rate,2018,Percentage,Units,71.4
United Kingdom,Native-born,Women,Employment rate,2019,Percentage,Units,72.1
United Kingdom,Native-born,Women,Unemployment rate,2000,Percentage,Units,4.7
United Kingdom,Native-born,Women,Unemployment rate,2001,Percentage,Units,3.9
United Kingdom,Native-born,Women,Unemployment rate,2002,Percentage,Units,4.2
United Kingdom,Native-born,Women,Unemployment rate,2003,Percentage,Units,3.9
United Kingdom,Native-born,Women,Unemployment rate,2004,Percentage,Units,3.9
United Kingdom,Native-born,Women,Unemployment rate,2005,Percentage,Units,3.8
United Kingdom,Native-born,Women,Unemployment rate,2006,Percentage,Units,4.6
United Kingdom,Native-born,Women,Unemployment rate,2007,Percentage,Units,4.5
United Kingdom,Native-born,Women,Unemployment rate,2008,Percentage,Units,4.9
United Kingdom,Native-born,Women,Unemployment rate,2009,Percentage,Units,6.2
United Kingdom,Native-born,Women,Unemployment rate,2010,Percentage,Units,6.8
United Kingdom,Native-born,Women,Unemployment rate,2011,Percentage,Units,7.1
United Kingdom,Native-born,Women,Unemployment rate,2012,Percentage,Units,7
United Kingdom,Native-born,Women,Unemployment rate,2013,Percentage,Units,6.7
United Kingdom,Native-born,Women,Unemployment rate,2014,Percentage,Units,5.5
United Kingdom,Native-born,Women,Unemployment rate,2015,Percentage,Units,4.8
United Kingdom,Native-born,Women,Unemployment rate,2016,Percentage,Units,4.4
United Kingdom,Native-born,Women,Unemployment rate,2017,Percentage,Units,3.8
United Kingdom,Native-born,Women,Unemployment rate,2018,Percentage,Units,3.7
United Kingdom,Native-born,Women,Unemployment rate,2019,Percentage,Units,3.3
United Kingdom,Native-born,Women,Participation rate,2000,Percentage,Units,68.7
United Kingdom,Native-born,Women,Participation rate,2001,Percentage,Units,68.6
United Kingdom,Native-born,Women,Participation rate,2002,Percentage,Units,69.1
United Kingdom,Native-born,Women,Participation rate,2003,Percentage,Units,69.1
United Kingdom,Native-born,Women,Participation rate,2004,Percentage,Units,69.3
United Kingdom,Native-born,Women,Participation rate,2005,Percentage,Units,69.4
United Kingdom,Native-born,Women,Participation rate,2006,Percentage,Units,70
United Kingdom,Native-born,Women,Participation rate,2007,Percentage,Units,69.5
United Kingdom,Native-born,Women,Participation rate,2008,Percentage,Units,70.2
United Kingdom,Native-born,Women,Participation rate,2009,Percentage,Units,70.2
United Kingdom,Native-born,Women,Participation rate,2010,Percentage,Units,70.1
United Kingdom,Native-born,Women,Participation rate,2011,Percentage,Units,70.4
United Kingdom,Native-born,Women,Participation rate,2012,Percentage,Units,71.5
United Kingdom,Native-born,Women,Participation rate,2013,Percentage,Units,72
United Kingdom,Native-born,Women,Participation rate,2014,Percentage,Units,72.4
United Kingdom,Native-born,Women,Participation rate,2015,Percentage,Units,72.7
United Kingdom,Native-born,Women,Participation rate,2016,Percentage,Units,73.3
United Kingdom,Native-born,Women,Participation rate,2017,Percentage,Units,74
United Kingdom,Native-born,Women,Participation rate,2018,Percentage,Units,74.2
United Kingdom,Native-born,Women,Participation rate,2019,Percentage,Units,74.6
United Kingdom,Native-born,Total,Employment rate,2000,Percentage,Units,71.7
United Kingdom,Native-born,Total,Employment rate,2001,Percentage,Units,72
United Kingdom,Native-born,Total,Employment rate,2002,Percentage,Units,71.8
United Kingdom,Native-born,Total,Employment rate,2003,Percentage,Units,72.1
United Kingdom,Native-born,Total,Employment rate,2004,Percentage,Units,72.2
United Kingdom,Native-born,Total,Employment rate,2005,Percentage,Units,72.2
United Kingdom,Native-born,Total,Employment rate,2006,Percentage,Units,71.9
United Kingdom,Native-born,Total,Employment rate,2007,Percentage,Units,71.6
United Kingdom,Native-born,Total,Employment rate,2008,Percentage,Units,71.8
United Kingdom,Native-born,Total,Employment rate,2009,Percentage,Units,70
United Kingdom,Native-born,Total,Employment rate,2010,Percentage,Units,69.6
United Kingdom,Native-born,Total,Employment rate,2011,Percentage,Units,69.7
United Kingdom,Native-born,Total,Employment rate,2012,Percentage,Units,70.6
United Kingdom,Native-born,Total,Employment rate,2013,Percentage,Units,71.1
United Kingdom,Native-born,Total,Employment rate,2014,Percentage,Units,72.4
United Kingdom,Native-born,Total,Employment rate,2015,Percentage,Units,73.2
United Kingdom,Native-born,Total,Employment rate,2016,Percentage,Units,73.9
United Kingdom,Native-born,Total,Employment rate,2017,Percentage,Units,74.5
United Kingdom,Native-born,Total,Employment rate,2018,Percentage,Units,74.9
United Kingdom,Native-born,Total,Employment rate,2019,Percentage,Units,75.3
United Kingdom,Native-born,Total,Unemployment rate,2000,Percentage,Units,5.4
United Kingdom,Native-born,Total,Unemployment rate,2001,Percentage,Units,4.5
United Kingdom,Native-born,Total,Unemployment rate,2002,Percentage,Units,4.9
United Kingdom,Native-born,Total,Unemployment rate,2003,Percentage,Units,4.6
United Kingdom,Native-born,Total,Unemployment rate,2004,Percentage,Units,4.4
United Kingdom,Native-born,Total,Unemployment rate,2005,Percentage,Units,4.3
United Kingdom,Native-born,Total,Unemployment rate,2006,Percentage,Units,5.2
United Kingdom,Native-born,Total,Unemployment rate,2007,Percentage,Units,5
United Kingdom,Native-born,Total,Unemployment rate,2008,Percentage,Units,5.6
United Kingdom,Native-born,Total,Unemployment rate,2009,Percentage,Units,7.6
United Kingdom,Native-born,Total,Unemployment rate,2010,Percentage,Units,8
United Kingdom,Native-born,Total,Unemployment rate,2011,Percentage,Units,8
United Kingdom,Native-born,Total,Unemployment rate,2012,Percentage,Units,7.8
United Kingdom,Native-born,Total,Unemployment rate,2013,Percentage,Units,7.5
United Kingdom,Native-born,Total,Unemployment rate,2014,Percentage,Units,6.1
United Kingdom,Native-born,Total,Unemployment rate,2015,Percentage,Units,5.2
United Kingdom,Native-born,Total,Unemployment rate,2016,Percentage,Units,4.8
United Kingdom,Native-born,Total,Unemployment rate,2017,Percentage,Units,4.3
United Kingdom,Native-born,Total,Unemployment rate,2018,Percentage,Units,4
United Kingdom,Native-born,Total,Unemployment rate,2019,Percentage,Units,3.7
United Kingdom,Native-born,Total,Participation rate,2000,Percentage,Units,75.7
United Kingdom,Native-born,Total,Participation rate,2001,Percentage,Units,75.4
United Kingdom,Native-born,Total,Participation rate,2002,Percentage,Units,75.5
United Kingdom,Native-born,Total,Participation rate,2003,Percentage,Units,75.6
United Kingdom,Native-born,Total,Participation rate,2004,Percentage,Units,75.5
United Kingdom,Native-born,Total,Participation rate,2005,Percentage,Units,75.5
United Kingdom,Native-born,Total,Participation rate,2006,Percentage,Units,75.8
United Kingdom,Native-born,Total,Participation rate,2007,Percentage,Units,75.4
United Kingdom,Native-born,Total,Participation rate,2008,Percentage,Units,76
United Kingdom,Native-born,Total,Participation rate,2009,Percentage,Units,75.8
United Kingdom,Native-born,Total,Participation rate,2010,Percentage,Units,75.6
United Kingdom,Native-born,Total,Participation rate,2011,Percentage,Units,75.7
United Kingdom,Native-born,Total,Participation rate,2012,Percentage,Units,76.6
United Kingdom,Native-born,Total,Participation rate,2013,Percentage,Units,76.9
United Kingdom,Native-born,Total,Participation rate,2014,Percentage,Units,77.1
United Kingdom,Native-born,Total,Participation rate,2015,Percentage,Units,77.3
United Kingdom,Native-born,Total,Participation rate,2016,Percentage,Units,77.6
United Kingdom,Native-born,Total,Participation rate,2017,Percentage,Units,77.9
United Kingdom,Native-born,Total,Participation rate,2018,Percentage,Units,78
United Kingdom,Native-born,Total,Participation rate,2019,Percentage,Units,78.2
United States,Native-born,Men,Employment rate,2000,Percentage,Units,78.5
United States,Native-born,Men,Employment rate,2001,Percentage,Units,77
United States,Native-born,Men,Employment rate,2002,Percentage,Units,75.6
United States,Native-born,Men,Employment rate,2003,Percentage,Units,74.6
United States,Native-born,Men,Employment rate,2004,Percentage,Units,74.6
United States,Native-born,Men,Employment rate,2005,Percentage,Units,74.9
United States,Native-born,Men,Employment rate,2006,Percentage,Units,75.2
United States,Native-born,Men,Employment rate,2007,Percentage,Units,74.8
United States,Native-born,Men,Employment rate,2008,Percentage,Units,73.4
United States,Native-born,Men,Employment rate,2009,Percentage,Units,69.1
United States,Native-born,Men,Employment rate,2010,Percentage,Units,68.2
United States,Native-born,Men,Employment rate,2011,Percentage,Units,68.4
United States,Native-born,Men,Employment rate,2012,Percentage,Units,69.3
United States,Native-born,Men,Employment rate,2013,Percentage,Units,69.3
United States,Native-born,Men,Employment rate,2014,Percentage,Units,70.2
United States,Native-born,Men,Employment rate,2015,Percentage,Units,70.9
United States,Native-born,Men,Employment rate,2016,Percentage,Units,71.6
United States,Native-born,Men,Employment rate,2017,Percentage,Units,72.2
United States,Native-born,Men,Employment rate,2018,Percentage,Units,72.9
United States,Native-born,Men,Employment rate,2019,Percentage,Units,73.4
United States,Native-born,Men,Unemployment rate,2000,Percentage,Units,4.1
United States,Native-born,Men,Unemployment rate,2001,Percentage,Units,5.1
United States,Native-born,Men,Unemployment rate,2002,Percentage,Units,6.2
United States,Native-born,Men,Unemployment rate,2003,Percentage,Units,6.5
United States,Native-born,Men,Unemployment rate,2004,Percentage,Units,6
United States,Native-born,Men,Unemployment rate,2005,Percentage,Units,5.5
United States,Native-born,Men,Unemployment rate,2006,Percentage,Units,5.1
United States,Native-born,Men,Unemployment rate,2007,Percentage,Units,5.1
United States,Native-born,Men,Unemployment rate,2008,Percentage,Units,6.4
United States,Native-born,Men,Unemployment rate,2009,Percentage,Units,10.7
United States,Native-born,Men,Unemployment rate,2010,Percentage,Units,10.9
United States,Native-born,Men,Unemployment rate,2011,Percentage,Units,9.8
United States,Native-born,Men,Unemployment rate,2012,Percentage,Units,8.6
United States,Native-born,Men,Unemployment rate,2013,Percentage,Units,8.2
United States,Native-born,Men,Unemployment rate,2014,Percentage,Units,6.8
United States,Native-born,Men,Unemployment rate,2015,Percentage,Units,5.8
United States,Native-born,Men,Unemployment rate,2016,Percentage,Units,5.4
United States,Native-born,Men,Unemployment rate,2017,Percentage,Units,4.8
United States,Native-born,Men,Unemployment rate,2018,Percentage,Units,4.3
United States,Native-born,Men,Unemployment rate,2019,Percentage,Units,4.1
United States,Native-born,Men,Participation rate,2000,Percentage,Units,81.8
United States,Native-born,Men,Participation rate,2001,Percentage,Units,81.1
United States,Native-born,Men,Participation rate,2002,Percentage,Units,80.6
United States,Native-born,Men,Participation rate,2003,Percentage,Units,79.8
United States,Native-born,Men,Participation rate,2004,Percentage,Units,79.3
United States,Native-born,Men,Participation rate,2005,Percentage,Units,79.2
United States,Native-born,Men,Participation rate,2006,Percentage,Units,79.2
United States,Native-born,Men,Participation rate,2007,Percentage,Units,78.8
United States,Native-born,Men,Participation rate,2008,Percentage,Units,78.4
United States,Native-born,Men,Participation rate,2009,Percentage,Units,77.4
United States,Native-born,Men,Participation rate,2010,Percentage,Units,76.6
United States,Native-born,Men,Participation rate,2011,Percentage,Units,75.8
United States,Native-born,Men,Participation rate,2012,Percentage,Units,75.9
United States,Native-born,Men,Participation rate,2013,Percentage,Units,75.5
United States,Native-born,Men,Participation rate,2014,Percentage,Units,75.3
United States,Native-born,Men,Participation rate,2015,Percentage,Units,75.3
United States,Native-born,Men,Participation rate,2016,Percentage,Units,75.7
United States,Native-born,Men,Participation rate,2017,Percentage,Units,75.8
United States,Native-born,Men,Participation rate,2018,Percentage,Units,76.2
United States,Native-born,Men,Participation rate,2019,Percentage,Units,76.5
United States,Native-born,Women,Employment rate,2000,Percentage,Units,68.1
United States,Native-born,Women,Employment rate,2001,Percentage,Units,67.5
United States,Native-born,Women,Employment rate,2002,Percentage,Units,66.5
United States,Native-born,Women,Employment rate,2003,Percentage,Units,65.9
United States,Native-born,Women,Employment rate,2004,Percentage,Units,65.6
United States,Native-born,Women,Employment rate,2005,Percentage,Units,65.8
United States,Native-born,Women,Employment rate,2006,Percentage,Units,66
United States,Native-born,Women,Employment rate,2007,Percentage,Units,65.9
United States,Native-born,Women,Employment rate,2008,Percentage,Units,65.5
United States,Native-born,Women,Employment rate,2009,Percentage,Units,63.2
United States,Native-born,Women,Employment rate,2010,Percentage,Units,62.2
United States,Native-born,Women,Employment rate,2011,Percentage,Units,61.9
United States,Native-born,Women,Employment rate,2012,Percentage,Units,62
United States,Native-born,Women,Employment rate,2013,Percentage,Units,62.2
United States,Native-born,Women,Employment rate,2014,Percentage,Units,63
United States,Native-born,Women,Employment rate,2015,Percentage,Units,63.6
United States,Native-born,Women,Employment rate,2016,Percentage,Units,64.2
United States,Native-born,Women,Employment rate,2017,Percentage,Units,64.9
United States,Native-born,Women,Employment rate,2018,Percentage,Units,65.6
United States,Native-born,Women,Employment rate,2019,Percentage,Units,66.4
United States,Native-born,Women,Unemployment rate,2000,Percentage,Units,4.2
United States,Native-born,Women,Unemployment rate,2001,Percentage,Units,4.6
United States,Native-born,Women,Unemployment rate,2002,Percentage,Units,5.6
United States,Native-born,Women,Unemployment rate,2003,Percentage,Units,5.6
United States,Native-born,Women,Unemployment rate,2004,Percentage,Units,5.5
United States,Native-born,Women,Unemployment rate,2005,Percentage,Units,5.2
United States,Native-born,Women,Unemployment rate,2006,Percentage,Units,4.8
United States,Native-born,Women,Unemployment rate,2007,Percentage,Units,4.6
United States,Native-born,Women,Unemployment rate,2008,Percentage,Units,5.5
United States,Native-born,Women,Unemployment rate,2009,Percentage,Units,8.1
United States,Native-born,Women,Unemployment rate,2010,Percentage,Units,8.7
United States,Native-born,Women,Unemployment rate,2011,Percentage,Units,8.5
United States,Native-born,Women,Unemployment rate,2012,Percentage,Units,7.9
United States,Native-born,Women,Unemployment rate,2013,Percentage,Units,7.2
United States,Native-born,Women,Unemployment rate,2014,Percentage,Units,6.1
United States,Native-born,Women,Unemployment rate,2015,Percentage,Units,5.2
United States,Native-born,Women,Unemployment rate,2016,Percentage,Units,4.9
United States,Native-born,Women,Unemployment rate,2017,Percentage,Units,4.3
United States,Native-born,Women,Unemployment rate,2018,Percentage,Units,3.9
United States,Native-born,Women,Unemployment rate,2019,Percentage,Units,3.7
United States,Native-born,Women,Participation rate,2000,Percentage,Units,71.1
United States,Native-born,Women,Participation rate,2001,Percentage,Units,70.7
United States,Native-born,Women,Participation rate,2002,Percentage,Units,70.4
United States,Native-born,Women,Participation rate,2003,Percentage,Units,69.8
United States,Native-born,Women,Participation rate,2004,Percentage,Units,69.4
United States,Native-born,Women,Participation rate,2005,Percentage,Units,69.4
United States,Native-born,Women,Participation rate,2006,Percentage,Units,69.3
United States,Native-born,Women,Participation rate,2007,Percentage,Units,69.1
United States,Native-born,Women,Participation rate,2008,Percentage,Units,69.3
United States,Native-born,Women,Participation rate,2009,Percentage,Units,68.7
United States,Native-born,Women,Participation rate,2010,Percentage,Units,68.1
United States,Native-born,Women,Participation rate,2011,Percentage,Units,67.6
United States,Native-born,Women,Participation rate,2012,Percentage,Units,67.3
United States,Native-born,Women,Participation rate,2013,Percentage,Units,67
United States,Native-born,Women,Participation rate,2014,Percentage,Units,67.1
United States,Native-born,Women,Participation rate,2015,Percentage,Units,67.1
United States,Native-born,Women,Participation rate,2016,Percentage,Units,67.5
United States,Native-born,Women,Participation rate,2017,Percentage,Units,67.9
United States,Native-born,Women,Participation rate,2018,Percentage,Units,68.3
United States,Native-born,Women,Participation rate,2019,Percentage,Units,69
United States,Native-born,Total,Employment rate,2000,Percentage,Units,73.2
United States,Native-born,Total,Employment rate,2001,Percentage,Units,72.1
United States,Native-born,Total,Employment rate,2002,Percentage,Units,71
United States,Native-born,Total,Employment rate,2003,Percentage,Units,70.1
United States,Native-born,Total,Employment rate,2004,Percentage,Units,70
United States,Native-born,Total,Employment rate,2005,Percentage,Units,70.2
United States,Native-born,Total,Employment rate,2006,Percentage,Units,70.5
United States,Native-born,Total,Employment rate,2007,Percentage,Units,70.3
United States,Native-born,Total,Employment rate,2008,Percentage,Units,69.4
United States,Native-born,Total,Employment rate,2009,Percentage,Units,66.1
United States,Native-born,Total,Employment rate,2010,Percentage,Units,65.2
United States,Native-born,Total,Employment rate,2011,Percentage,Units,65.1
United States,Native-born,Total,Employment rate,2012,Percentage,Units,65.6
United States,Native-born,Total,Employment rate,2013,Percentage,Units,65.7
United States,Native-born,Total,Employment rate,2014,Percentage,Units,66.5
United States,Native-born,Total,Employment rate,2015,Percentage,Units,67.2
United States,Native-born,Total,Employment rate,2016,Percentage,Units,67.9
United States,Native-born,Total,Employment rate,2017,Percentage,Units,68.5
United States,Native-born,Total,Employment rate,2018,Percentage,Units,69.2
United States,Native-born,Total,Employment rate,2019,Percentage,Units,69.8
United States,Native-born,Total,Unemployment rate,2000,Percentage,Units,4.1
United States,Native-born,Total,Unemployment rate,2001,Percentage,Units,4.9
United States,Native-born,Total,Unemployment rate,2002,Percentage,Units,5.9
United States,Native-born,Total,Unemployment rate,2003,Percentage,Units,6.1
United States,Native-born,Total,Unemployment rate,2004,Percentage,Units,5.7
United States,Native-born,Total,Unemployment rate,2005,Percentage,Units,5.3
United States,Native-born,Total,Unemployment rate,2006,Percentage,Units,4.9
United States,Native-born,Total,Unemployment rate,2007,Percentage,Units,4.9
United States,Native-born,Total,Unemployment rate,2008,Percentage,Units,6
United States,Native-born,Total,Unemployment rate,2009,Percentage,Units,9.4
United States,Native-born,Total,Unemployment rate,2010,Percentage,Units,9.9
United States,Native-born,Total,Unemployment rate,2011,Percentage,Units,9.2
United States,Native-born,Total,Unemployment rate,2012,Percentage,Units,8.3
United States,Native-born,Total,Unemployment rate,2013,Percentage,Units,7.7
United States,Native-born,Total,Unemployment rate,2014,Percentage,Units,6.5
United States,Native-born,Total,Unemployment rate,2015,Percentage,Units,5.6
United States,Native-born,Total,Unemployment rate,2016,Percentage,Units,5.2
United States,Native-born,Total,Unemployment rate,2017,Percentage,Units,4.6
United States,Native-born,Total,Unemployment rate,2018,Percentage,Units,4.1
United States,Native-born,Total,Unemployment rate,2019,Percentage,Units,3.9
United States,Native-born,Total,Participation rate,2000,Percentage,Units,76.3
United States,Native-born,Total,Participation rate,2001,Percentage,Units,75.8
United States,Native-born,Total,Participation rate,2002,Percentage,Units,75.4
United States,Native-born,Total,Participation rate,2003,Percentage,Units,74.7
United States,Native-born,Total,Participation rate,2004,Percentage,Units,74.2
United States,Native-born,Total,Participation rate,2005,Percentage,Units,74.2
United States,Native-born,Total,Participation rate,2006,Percentage,Units,74.2
United States,Native-born,Total,Participation rate,2007,Percentage,Units,73.9
United States,Native-born,Total,Participation rate,2008,Percentage,Units,73.8
United States,Native-born,Total,Participation rate,2009,Percentage,Units,73
United States,Native-born,Total,Participation rate,2010,Percentage,Units,72.3
United States,Native-born,Total,Participation rate,2011,Percentage,Units,71.7
United States,Native-born,Total,Participation rate,2012,Percentage,Units,71.5
United States,Native-born,Total,Participation rate,2013,Percentage,Units,71.2
United States,Native-born,Total,Participation rate,2014,Percentage,Units,71.1
United States,Native-born,Total,Participation rate,2015,Percentage,Units,71.1
United States,Native-born,Total,Participation rate,2016,Percentage,Units,71.5
United States,Native-born,Total,Participation rate,2017,Percentage,Units,71.8
United States,Native-born,Total,Participation rate,2018,Percentage,Units,72.2
United States,Native-born,Total,Participation rate,2019,Percentage,Units,72.7
